"SampleID: "" ""Batch Name: plate_P1 Batch Description: <NONE>",,,,,,,,
EventNo,RID,DBL,DD,RP1,CL1,CL2,Aux1,TIME
3911,52,1,14475,7,227,1881,0,9313
3912,54,1,12926,11,674,1812,0,9360
3913,15,1,15127,6,731,116,0,9360
3914,78,1,9459,53,4129,5769,0,9360
3915,18,1,11909,10,122,229,0,9360
3916,0,1,13064,35,1552,2346,0,9360
3917,63,1,13911,6,384,3010,1,9360
3918,19,1,12245,6,206,199,0,9360
3919,34,1,16732,7,233,634,0,9360
3920,0,0,7256,28,2150,349,0,9360
3921,13,1,10524,24,232,116,0,9360
3922,15,1,11126,7,760,118,0,9360
3923,22,1,19739,10,1414,232,0,9360
3924,19,1,13668,12,231,226,0,9360
3925,18,1,10441,14127,122,220,0,9360
3926,34,1,10842,12,235,620,0,9360
3927,18,1,17297,10,131,226,0,9360
3928,27,1,10255,9,416,370,0,9360
3929,29,1,9754,7,1262,364,0,9360
3930,26,1,9925,1,210,363,0,9360
3931,34,1,9596,1,212,616,0,9360
3932,54,1,9583,27,712,1844,0,9360
3933,55,1,8750,41,1296,1779,0,9360
3934,63,1,15833,6,388,3026,2,9360
3935,33,1,9998,12013,137,640,0,9360
3936,19,1,12165,22,225,208,0,9438
3937,61,1,9424,13,124,2967,0,9438
3938,0,0,7131,6,231,1046,0,9438
3939,25,1,9921,8,131,365,0,9438
3940,30,1,10358,4513,2203,348,0,9438
3941,13,1,8443,23,208,112,0,9438
3942,35,1,9381,11,401,681,0,9438
3943,30,1,11410,35,2238,365,0,9438
3944,54,1,15333,9,648,1693,0,9438
3945,14,1,12491,4,388,117,0,9438
3946,18,1,9340,9,129,244,0,9438
3947,35,1,8682,3,384,630,0,9438
3948,43,1,11366,13294,229,1051,0,9438
3949,35,1,13402,8,401,638,0,9438
3950,52,1,14806,11908,235,1876,1,9438
3951,18,1,11908,1235,126,225,0,9438
3952,51,1,11272,90,124,1709,2,9438
3953,15,1,11535,16,712,117,0,9438
3954,12,1,13521,14,138,117,0,9438
3955,77,1,10100,6,2282,5361,0,9438
3956,12,1,9822,11,127,109,0,9438
3957,25,1,9976,8,122,359,0,9438
3958,19,1,12199,12,228,213,0,9438
3959,77,1,10416,13,2367,5625,0,9438
3960,34,1,10219,4,211,591,0,9500
3961,21,1,10589,230,698,207,0,9500
3962,61,1,9581,4,123,3209,2,9500
3963,20,1,13708,8,417,242,0,9500
3964,12,1,18688,20,152,140,0,9500
3965,29,1,10099,18,1206,337,0,9500
3966,13,1,10232,10249,233,119,0,9500
3967,27,1,8478,19330,380,341,0,9500
3968,43,1,11519,9,254,1158,0,9500
3969,25,1,10731,11,125,360,0,9500
3970,20,1,8160,7,393,220,0,9500
3971,26,1,8502,9,208,354,0,9500
3972,55,1,12482,53,1338,1870,0,9500
3973,20,1,8982,12,401,225,0,9500
3974,38,1,10745,6,2415,658,0,9500
3975,12,1,15716,87,130,118,0,9500
3976,54,1,13835,13,715,1756,0,9500
3977,22,1,9939,23,1191,202,0,9500
3978,0,1,10164,9,162,766,0,9500
3979,13,1,12542,40,235,121,0,9500
3980,14,1,11090,6,401,116,0,9500
3981,34,1,16190,21348,240,612,0,9500
3982,20,1,9251,8,405,228,0,9500
3983,26,1,8610,12,216,360,0,9500
3984,77,1,7797,14,2309,5757,0,9547
3985,15,1,11670,6,699,114,0,9547
3986,33,1,11039,21,138,680,0,9547
3987,43,1,9702,5,230,1072,0,9547
3988,61,1,11666,12,135,3220,0,9547
3989,55,1,11558,34,1213,1826,0,9547
3990,0,0,26951,147,15636,2386,1,9547
3991,15,1,19337,20495,723,116,0,9547
3992,28,1,10754,1766,641,353,0,9547
3993,55,1,16751,47,1296,1962,0,9547
3994,28,1,12039,10,689,363,0,9547
3995,22,1,11611,1373,1246,204,0,9547
3996,30,1,13121,33,2244,360,0,9547
3997,25,1,8915,8,118,353,0,9547
3998,27,1,11473,6,404,362,0,9547
3999,15,1,10515,9,713,115,0,9547
4000,15,1,10555,10,695,111,0,9547
4001,29,1,15055,8,1327,366,0,9547
4002,30,1,12003,22,2269,364,0,9547
4003,27,1,9952,9,398,353,0,9547
4004,0,1,13663,132,813,735,0,9547
4005,51,1,11453,68,127,1756,0,9547
4006,78,1,7891,52,4006,5550,0,9547
4007,33,1,10715,36,133,671,0,9547
4008,0,0,25831,15,476,284,0,9594
4009,77,1,8739,11,2468,5695,0,9594
4010,54,1,8517,16,792,2117,0,9594
4011,43,1,9889,12,217,1055,0,9594
4012,54,1,9926,13,671,1802,0,9594
4013,55,1,14929,40,1266,1878,0,9594
4014,15,1,12165,3,666,108,0,9594
4015,12,1,10693,22,121,112,0,9594
4016,12,1,13115,16,122,119,0,9594
4017,78,1,11190,47,4158,5425,0,9594
4018,13,1,10639,12,224,111,0,9594
4019,34,1,11749,7,235,639,0,9594
4020,36,1,10074,62,638,579,0,9594
4021,56,1,12831,12,2284,1838,0,9594
4022,13,1,8939,15,222,117,0,9594
4023,25,1,8849,23018,129,370,0,9594
4024,29,1,16222,14,1287,335,0,9594
4025,29,1,11530,11,1225,338,0,9594
4026,77,1,10781,9,2450,6013,0,9594
4027,35,1,9245,2,376,642,0,9594
4028,35,1,11172,4003,391,661,0,9594
4029,15,1,11297,5,742,122,0,9594
4030,56,1,10954,6,2305,1694,0,9594
4031,22,1,13713,28,1347,215,0,9594
4032,78,1,8899,59,3922,5432,1,9657
4033,36,1,12528,29,711,618,0,9657
4034,54,1,11786,16,723,1884,0,9657
4035,14,1,10870,2,405,121,0,9657
4036,18,1,12653,7,122,225,0,9657
4037,12,1,17244,4752,142,125,0,9657
4038,14,1,10241,11,398,117,0,9657
4039,15,1,13193,7,733,119,0,9657
4040,28,1,11991,3,663,353,0,9657
4041,34,1,8644,14,205,597,0,9657
4042,77,1,14642,2,2405,5441,0,9657
4043,43,1,12793,3,234,1120,0,9657
4044,18,1,11005,0,130,222,0,9657
4045,0,0,26409,12,472,413,0,9657
4046,27,1,14700,5,399,358,0,9657
4047,27,1,13917,6,404,361,0,9657
4048,13,1,10724,12,230,122,0,9657
4049,52,1,9332,8,219,1896,0,9657
4050,15,1,15290,6,749,114,0,9657
4051,30,1,12936,32,2208,357,0,9657
4052,54,1,9479,8,710,1875,0,9657
4053,33,1,11946,44,144,677,0,9657
4054,28,1,9414,13,656,329,0,9657
4055,12,1,12472,20,120,105,0,9657
4056,12,1,10053,12,124,117,0,9704
4057,43,1,9910,9,226,1059,0,9704
4058,34,1,11490,3,235,626,0,9704
4059,12,1,12681,3286,118,115,0,9704
4060,21,1,10499,7543,734,209,0,9704
4061,52,1,12079,7,228,1913,0,9704
4062,27,1,12188,19239,417,375,0,9704
4063,34,1,12559,6,233,607,0,9704
4064,27,1,9900,2,429,382,1,9704
4065,63,1,12572,3,374,2934,0,9704
4066,26,1,10677,9,220,362,0,9704
4067,34,1,12126,5,226,640,0,9704
4068,77,1,9147,9,2481,5988,0,9704
4069,12,1,12965,18,128,112,0,9704
4070,0,0,22242,77,6821,9767,0,9704
4071,33,1,9390,42,121,633,0,9704
4072,77,1,11334,8,2448,5760,0,9704
4073,43,1,16270,15879,249,1071,0,9704
4074,56,1,14695,17764,2355,1909,0,9704
4075,27,1,14964,5,399,358,0,9704
4076,28,1,13763,8,675,367,0,9704
4077,26,1,11068,9,221,374,0,9704
4078,13,1,13460,31,230,120,0,9704
4079,77,1,11187,14,2526,5804,0,9704
4080,78,1,12618,64,3864,5442,0,9766
4081,55,1,12727,35,1257,1872,0,9766
4082,25,1,11975,17,129,339,0,9766
4083,15,1,11492,8,740,118,0,9766
4084,54,1,13689,14827,705,1837,0,9766
4085,28,1,14779,15,680,344,0,9766
4086,20,1,11694,20,415,231,0,9766
4087,34,1,9896,2,218,622,0,9766
4088,55,1,17126,46,1334,1994,0,9766
4089,43,1,10380,2,227,1058,0,9766
4090,78,1,15655,60,3899,5462,0,9766
4091,51,1,15209,57,138,1627,0,9766
4092,15,1,10417,10,671,110,0,9766
4093,22,1,16530,22,1303,193,0,9766
4094,43,1,11433,9,225,1055,0,9766
4095,20,1,13356,3,412,220,0,9766
4096,18,1,13597,7870,122,228,0,9766
4097,51,1,13421,54,129,1727,0,9766
4098,12,1,10049,28,126,120,0,9766
4099,34,1,12216,8,217,615,0,9766
4100,0,0,6630,9,2255,5491,0,9766
4101,21,1,15103,37,676,197,0,9766
4102,15,1,13206,16,719,110,0,9766
4103,35,1,11190,4,354,585,0,9766
4104,18,1,11546,5,119,223,0,9829
4105,28,1,12861,11,686,370,0,9829
4106,19,1,12789,31,209,212,0,9829
4107,33,1,12045,51,132,666,0,9829
4108,20,1,9844,11,411,215,0,9829
4109,15,1,18834,11,683,107,0,9829
4110,27,1,17882,5,408,352,0,9829
4111,38,1,13397,7,2381,659,0,9829
4112,18,1,10232,7,116,216,0,9829
4113,0,0,6524,0,9,0,0,9829
4114,14,1,13108,11,392,119,0,9829
4115,43,1,12593,10,254,1123,1,9829
4116,21,1,13770,64,681,203,0,9829
4117,55,1,10636,46,1279,1866,0,9829
4118,77,1,7805,12,2343,5812,0,9829
4119,35,1,19394,7,410,640,0,9829
4120,14,1,17649,4,431,122,0,9829
4121,15,1,11929,15,665,109,0,9829
4122,36,1,10865,39,718,641,0,9829
4123,0,0,6706,3954,9,0,0,9829
4124,36,1,15968,7985,710,618,0,9829
4125,12,1,9772,15,123,119,0,9829
4126,22,1,12790,20,1316,212,0,9829
4127,13,1,11828,13,236,120,0,9829
4128,18,1,15278,1047,124,229,0,9875
4129,56,1,8677,4,2340,1855,2,9875
4130,13,1,11423,9,227,109,0,9875
4131,0,0,22109,64,146,252,0,9875
4132,61,1,11680,7578,124,3174,0,9875
4133,19,1,11355,17,216,224,0,9875
4134,26,1,9149,1,220,364,0,9875
4135,55,1,13607,37,1346,1955,0,9875
4136,63,1,11130,9,417,3238,0,9875
4137,54,1,8902,16,715,1846,0,9875
4138,54,1,13137,7,683,1793,0,9875
4139,55,1,12773,13707,1245,1903,0,9875
4140,38,1,11192,5,2361,658,0,9875
4141,26,1,9765,9,221,367,0,9875
4142,43,1,15246,1192,219,1033,0,9875
4143,15,1,12744,14,733,117,0,9875
4144,52,1,15022,8,225,1866,1,9875
4145,34,1,10233,4,230,616,1,9875
4146,28,1,15644,9,706,349,0,9875
4147,12,1,10546,23,151,142,0,9875
4148,28,1,12678,11,835,421,0,9875
4149,55,1,12018,1171,1318,1984,0,9875
4150,22,1,10145,127,1363,220,1,9875
4151,0,1,11531,9,3332,908,1,9875
4152,22,1,9812,23,1353,201,0,9938
4153,18,1,11924,13299,122,209,1,9938
4154,43,1,13019,2,230,1070,0,9938
4155,55,1,12808,33,1355,2021,0,9938
4156,30,1,13647,32,2209,360,0,9938
4157,25,1,9431,7,125,345,1,9938
4158,26,1,10659,18,220,361,0,9938
4159,52,1,12033,5,234,1893,0,9938
4160,27,1,11768,4,424,379,0,9938
4161,30,1,12757,7231,2275,345,0,9938
4162,20,1,9792,2,410,225,0,9938
4163,27,1,12882,3,396,357,0,9938
4164,19,1,12819,19,214,203,0,9938
4165,63,1,15800,8,403,3091,0,9938
4166,77,1,10621,3,2528,6001,0,9938
4167,15,1,15318,10,707,112,0,9938
4168,13,1,10784,12,217,115,0,9938
4169,28,1,11022,6,629,337,0,9938
4170,54,1,10266,2,679,1739,0,9938
4171,61,1,9346,9,126,3051,0,9938
4172,15,1,12172,205,678,108,0,9938
4173,26,1,11122,8,217,351,0,9938
4174,0,1,8807,4,14,0,0,9938
4175,25,1,13781,13,126,383,0,9938
4176,20,1,11870,8,385,211,0,10000
4177,25,1,10479,10,133,360,0,10000
4178,15,1,11590,13,714,114,0,10000
4179,56,1,13898,8,2222,1740,0,10000
4180,56,1,13309,19690,2274,1821,0,10000
4181,22,1,12343,17,1288,206,0,10000
4182,35,1,15290,7,407,660,2,10000
4183,55,1,11511,40,1211,1844,0,10000
4184,52,1,12535,6,223,1809,0,10000
4185,0,0,6602,1,9,0,0,10000
4186,19,1,9126,23,214,207,0,10000
4187,77,1,8783,8,2309,5536,0,10000
4188,18,1,13803,12,124,215,0,10000
4189,55,1,16515,57,1305,1892,0,10000
4190,35,1,8789,11,397,678,0,10000
4191,12,1,10974,12,132,121,0,10000
4192,0,0,7242,4,387,358,0,10000
4193,43,1,10015,8,223,1068,0,10000
4194,30,1,10211,6500,2316,373,0,10000
4195,21,1,13157,81,723,213,0,10000
4196,54,1,13916,6,676,1762,0,10000
4197,34,1,12259,5,213,612,0,10000
4198,19,1,10918,10,227,217,2,10000
4199,78,1,12834,64,3905,5363,0,10000
4200,30,1,12234,6412,2213,337,0,10079
4201,55,1,12522,12339,1328,1951,0,10079
4202,28,1,10965,10,644,348,0,10079
4203,26,1,12351,7,221,373,0,10079
4204,21,1,16837,8429,718,216,0,10079
4205,13,1,9676,2808,222,112,0,10079
4206,21,1,8205,52,753,213,0,10079
4207,43,1,14947,8,235,1140,0,10079
4208,77,1,10061,7,2442,5745,0,10079
4209,15,1,16621,7,653,105,0,10079
4210,26,1,9699,3,214,368,0,10079
4211,21,1,9279,46,705,213,0,10079
4212,34,1,11167,10,218,613,0,10079
4213,19,1,14062,3,217,200,1,10079
4214,12,1,12385,21,131,115,1,10079
4215,43,1,11408,9,227,1051,0,10079
4216,35,1,12823,3,429,677,0,10079
4217,25,1,16768,23,127,330,0,10079
4218,0,1,11614,2,276,1230,0,10079
4219,38,1,11337,48,2326,649,0,10079
4220,15,1,12567,8,731,114,0,10079
4221,29,1,12758,18100,1302,367,1,10079
4222,63,1,14820,5,406,3157,0,10079
4223,30,1,10641,42,2210,356,0,10079
4224,38,1,9844,4,2522,669,0,10125
4225,27,1,11827,9,413,357,0,10125
4226,26,1,12541,9,220,368,0,10125
4227,43,1,9906,3,241,1077,0,10125
4228,0,1,13914,6,3015,2355,0,10125
4229,12,1,15706,24,123,106,0,10125
4230,30,1,11091,21,2241,362,0,10125
4231,29,1,13924,29,1352,376,2,10125
4232,12,1,10692,36,130,122,0,10125
4233,0,0,7213,37,109,110,0,10125
4234,28,1,11222,26,627,342,0,10125
4235,34,1,12073,6,220,633,0,10125
4236,29,1,11394,18960,1234,349,0,10125
4237,15,1,12931,14,740,124,0,10125
4238,51,1,11273,3,136,1757,0,10125
4239,20,1,10330,7,395,217,0,10125
4240,13,1,9987,7,226,122,0,10125
4241,38,1,11063,6,2205,608,0,10125
4242,22,1,11830,22,1325,202,0,10125
4243,25,1,11857,13,123,381,0,10125
4244,26,1,12986,10,229,383,0,10125
4245,28,1,10908,10,681,350,0,10125
4246,18,1,13309,11,128,229,0,10125
4247,63,1,12895,8,372,3030,0,10125
4248,51,1,14056,27,130,1799,1,10188
4249,43,1,8546,6,222,1044,0,10188
4250,14,1,9767,7851,418,118,0,10188
4251,13,1,9794,6,215,111,0,10188
4252,77,1,9867,10,2458,5525,0,10188
4253,21,1,9839,57,661,200,1,10188
4254,33,1,8485,59,115,619,0,10188
4255,38,1,8633,1,2470,661,0,10188
4256,34,1,11437,7,226,631,0,10188
4257,54,1,11087,2,695,1827,0,10188
4258,27,1,15128,9,411,379,0,10188
4259,15,1,11730,9,720,120,0,10188
4260,43,1,13351,10,236,1048,0,10188
4261,61,1,13785,12,128,3167,0,10188
4262,0,0,26705,78,683,303,0,10188
4263,77,1,17308,18,2270,5487,0,10188
4264,13,1,10260,25,218,110,0,10188
4265,21,1,16703,69,741,223,0,10188
4266,61,1,10299,2,129,3184,0,10188
4267,22,1,13432,23,1280,200,0,10188
4268,14,1,14043,7,389,118,0,10188
4269,55,1,11362,87,1266,1875,0,10188
4270,28,1,16982,5,673,368,0,10188
4271,34,1,9022,5,199,562,0,10188
4272,78,1,15556,51,4160,5691,0,10235
4273,21,1,14945,54,728,210,0,10235
4274,77,1,16454,6,2164,5250,0,10235
4275,19,1,12185,7898,222,205,0,10235
4276,38,1,11077,5,2237,625,0,10235
4277,61,1,13681,167,129,2876,0,10235
4278,43,1,10621,7,223,1097,0,10235
4279,30,1,8322,19,2124,332,0,10235
4280,38,1,10661,5,2460,637,0,10235
4281,36,1,7719,19,672,602,0,10235
4282,61,1,14154,14,128,3105,1,10235
4283,55,1,12032,43,1318,2001,0,10235
4284,35,1,9896,4,419,635,0,10235
4285,27,1,12958,4,400,369,0,10235
4286,21,1,10096,2091,720,207,0,10235
4287,38,1,14673,5,2459,644,0,10235
4288,30,1,9395,30,2084,320,0,10235
4289,35,1,14180,9,320,550,0,10235
4290,36,1,13114,45,657,597,0,10235
4291,28,1,17115,14577,839,438,0,10235
4292,28,1,13340,30,689,359,0,10235
4293,15,1,8417,8,711,116,0,10235
4294,43,1,10445,0,231,1137,0,10235
4295,61,1,14560,4789,131,3048,0,10235
4296,78,1,14011,10172,3976,5457,1,10297
4297,33,1,13299,25,131,680,0,10297
4298,20,1,8690,14,413,231,0,10297
4299,12,1,16921,16,135,118,3,10297
4300,28,1,9967,19,700,362,0,10297
4301,54,1,17214,30,705,1826,0,10297
4302,78,1,13832,54,3998,5198,0,10297
4303,34,1,8671,6,232,606,0,10297
4304,15,1,8271,4,718,113,0,10297
4305,28,1,10929,34,760,407,0,10297
4306,21,1,13933,62,717,205,1,10297
4307,43,1,10379,13810,227,1106,0,10297
4308,78,1,12035,69,4006,5583,0,10297
4309,27,1,12888,8,423,374,0,10297
4310,26,1,9560,5,222,338,0,10297
4311,77,1,12660,8,2392,5827,0,10297
4312,52,1,13209,6,211,1807,0,10297
4313,61,1,15291,11,136,3027,0,10297
4314,77,1,11283,13,2337,5608,0,10297
4315,61,1,8914,4,117,3163,0,10297
4316,33,1,14029,26,138,690,0,10297
4317,36,1,11556,24,688,598,1,10297
4318,15,1,10412,11,667,110,0,10297
4319,35,1,15862,8789,406,621,0,10297
4320,63,1,10562,6,397,3311,0,10344
4321,78,1,19705,50,3927,5313,0,10344
4322,12,1,8741,9,132,113,0,10344
4323,52,1,10613,15300,220,1935,0,10344
4324,38,1,8976,0,2202,603,0,10344
4325,43,1,9693,9,226,1061,0,10344
4326,22,1,12646,22,1277,198,0,10344
4327,61,1,7630,10,120,2993,0,10344
4328,38,1,12127,0,2164,601,0,10344
4329,0,1,11781,7,277,1324,0,10344
4330,13,1,13441,14,241,119,0,10344
4331,78,1,15525,58,3721,5227,0,10344
4332,29,1,11145,13,1257,338,0,10344
4333,63,1,11634,0,409,3213,0,10344
4334,18,1,10831,5,125,224,0,10344
4335,55,1,11265,31,1227,1849,0,10344
4336,38,1,9392,12473,2198,609,0,10344
4337,15,1,11623,8,781,129,0,10344
4338,15,1,10159,11,648,109,0,10344
4339,54,1,10741,4,711,1833,0,10344
4340,20,1,9887,8,404,227,0,10344
4341,54,1,8738,9,754,1837,1,10344
4342,27,1,9986,0,410,355,0,10344
4343,33,1,13281,85,140,676,0,10344
4344,77,1,14643,13,2342,5262,3,10438
4345,28,1,15593,20,700,375,0,10438
4346,29,1,15036,16,1153,320,0,10438
4347,77,1,14248,10,2363,5737,0,10438
4348,15,1,11383,11,692,107,1,10438
4349,12,1,12812,22,129,111,0,10438
4350,28,1,15027,11,711,360,1,10438
4351,43,1,12677,8,222,1113,0,10438
4352,55,1,13132,51,1235,1865,0,10438
4353,54,1,11296,30,695,1880,0,10438
4354,13,1,13223,20,221,118,0,10438
4355,15,1,13660,15,665,106,0,10438
4356,30,1,11128,22,2189,337,0,10438
4357,28,1,13621,14,638,337,0,10438
4358,61,1,11508,13,129,3258,0,10438
4359,12,1,9211,16,124,120,0,10438
4360,38,1,10957,5,2328,623,0,10438
4361,20,1,8230,7,387,225,0,10438
4362,43,1,8771,3,232,1143,0,10438
4363,14,1,14830,12,423,116,0,10438
4364,0,0,7133,4,13,0,0,10438
4365,54,1,9969,12,708,1864,0,10438
4366,51,1,11973,129,138,1894,0,10438
4367,55,1,14221,42,1211,1829,0,10438
4368,54,1,10979,19,689,1792,0,10485
4369,27,1,11763,4,393,351,0,10485
4370,52,1,11813,11,213,1805,0,10485
4371,28,1,13651,10,698,372,0,10485
4372,34,1,10423,0,207,597,0,10485
4373,38,1,12374,10209,2313,630,0,10485
4374,12,1,11701,20,128,120,0,10485
4375,12,1,13709,23,128,119,0,10485
4376,43,1,10921,0,207,1023,0,10485
4377,27,1,9353,16559,385,358,0,10485
4378,22,1,12335,35,1194,191,0,10485
4379,51,1,10577,23,123,1697,0,10485
4380,61,1,10935,7,128,2969,0,10485
4381,22,1,12424,19,1294,211,1,10485
4382,20,1,11395,5473,406,219,2,10485
4383,0,0,27023,59,1093,332,0,10485
4384,21,1,9359,61,717,211,0,10485
4385,43,1,13708,4,232,1020,0,10485
4386,55,1,10706,36,1369,2014,0,10485
4387,12,1,16056,14,139,125,0,10485
4388,63,1,15438,4,405,3347,0,10485
4389,13,1,10738,38,208,110,0,10485
4390,12,1,12515,31,124,114,0,10485
4391,25,1,9931,15,123,369,0,10485
4392,51,1,19095,63,150,1816,0,10532
4393,25,1,10249,17,128,383,0,10532
4394,25,1,14090,19,134,357,0,10532
4395,38,1,13487,7,2341,610,0,10532
4396,21,1,13330,46,728,204,0,10532
4397,15,1,13408,16,750,113,0,10532
4398,21,1,12402,6735,718,214,0,10532
4399,12,1,9059,27,122,120,0,10532
4400,51,1,10150,60,132,1871,0,10532
4401,29,1,11087,10,1267,351,1,10532
4402,27,1,11831,7,428,391,0,10532
4403,34,1,11860,9,219,603,0,10532
4404,13,1,10787,15,228,113,0,10532
4405,29,1,11358,116,1366,372,0,10532
4406,38,1,12096,5,2262,598,0,10532
4407,0,1,11806,10,495,269,0,10532
4408,63,1,12271,10,389,3285,0,10532
4409,38,1,9269,4,2286,624,0,10532
4410,22,1,10427,14,1369,211,0,10532
4411,52,1,10331,8,206,1747,0,10532
4412,15,1,12213,17,732,120,0,10532
4413,15,1,11979,21260,695,108,0,10532
4414,29,1,12704,13,1241,339,0,10532
4415,12,1,9767,26,124,117,0,10532
4416,61,1,15161,11,148,2925,0,10594
4417,38,1,10168,7,2378,633,0,10594
4418,61,1,12828,13,129,2986,0,10594
4419,33,1,12170,41,139,679,0,10594
4420,51,1,12567,5601,138,1824,0,10594
4421,30,1,13735,49,2109,338,0,10594
4422,15,1,9667,13,757,115,0,10594
4423,55,1,11970,12748,1303,1924,0,10594
4424,19,1,12812,15,213,209,0,10594
4425,61,1,12360,7098,128,3072,0,10594
4426,78,1,8473,8305,4294,5823,2,10594
4427,38,1,11971,10,2162,592,0,10594
4428,0,0,7145,28,121,632,0,10594
4429,12,1,14488,19,125,113,0,10594
4430,36,1,8202,18,726,657,0,10594
4431,30,1,11583,11,2084,337,3,10594
4432,77,1,12145,9,2365,5807,0,10594
4433,0,0,25748,31,420,207,0,10594
4434,30,1,10078,19,2101,337,0,10594
4435,25,1,9642,5,129,359,0,10594
4436,19,1,11196,13032,217,210,0,10594
4437,0,0,20063,34,368,359,0,10594
4438,54,1,15016,13,680,1712,0,10594
4439,13,1,10232,23,230,115,0,10594
4440,77,1,10816,1,2299,5870,0,10657
4441,19,1,9656,14,225,219,2,10657
4442,61,1,13673,15,124,3134,0,10657
4443,18,1,11884,2,129,210,0,10657
4444,56,1,9566,11,2271,1767,0,10657
4445,63,1,13651,10,399,3155,0,10657
4446,30,1,9624,627,2145,349,0,10657
4447,63,1,10068,11,336,2859,0,10657
4448,61,1,8831,6,125,3280,0,10657
4449,51,1,14202,74,135,1774,0,10657
4450,36,1,15260,52,681,639,0,10657
4451,0,1,11397,8543,991,293,0,10657
4452,0,0,7419,5,217,1029,0,10657
4453,77,1,10593,14,2234,5467,0,10657
4454,21,1,14487,50,765,210,0,10657
4455,15,1,7789,17,693,112,0,10657
4456,15,1,11338,19012,709,114,0,10657
4457,22,1,15841,29,1263,196,0,10657
4458,21,1,11886,8098,713,195,0,10657
4459,13,1,10046,8671,230,113,1,10657
4460,61,1,8776,12,125,3180,0,10657
4461,0,1,16952,16,2099,830,0,10657
4462,34,1,13031,2,231,646,0,10657
4463,54,1,12392,18,729,1904,0,10657
4464,56,1,14049,13109,2193,1707,1,10704
4465,30,1,8787,24,2355,356,0,10704
4466,14,1,13475,2,407,123,0,10704
4467,61,1,8669,6,116,3054,0,10704
4468,34,1,12760,7,222,612,0,10704
4469,63,1,8782,6,389,3117,0,10704
4470,34,1,12353,4,213,603,0,10704
4471,0,0,21080,7,2269,1768,0,10704
4472,28,1,11143,18,659,359,0,10704
4473,26,1,14219,11,226,356,0,10704
4474,25,1,15080,7,131,356,0,10704
4475,38,1,11642,6,2323,597,0,10704
4476,56,1,12063,11,2266,1801,0,10704
4477,20,1,16897,5,381,206,0,10704
4478,63,1,9270,9,384,3134,0,10704
4479,19,1,15881,22,245,216,0,10704
4480,29,1,13987,21554,1218,352,0,10704
4481,78,1,11931,59,4197,5576,0,10704
4482,21,1,11215,67,727,216,0,10704
4483,15,1,12265,13,742,115,0,10704
4484,34,1,15205,12,223,633,0,10704
4485,21,1,17828,6410,732,199,0,10704
4486,25,1,13943,12,130,357,0,10704
4487,61,1,8703,12,133,3125,1,10704
4488,13,1,13744,40,236,124,0,10750
4489,54,1,12357,8,693,1842,0,10750
4490,20,1,11135,11,377,208,0,10750
4491,34,1,13283,24079,224,639,0,10750
4492,14,1,12577,9,410,121,0,10750
4493,27,1,9767,20971,396,358,0,10750
4494,36,1,11386,32,643,590,0,10750
4495,28,1,9615,14,699,368,1,10750
4496,22,1,13048,28,1261,198,0,10750
4497,25,1,8110,11,122,364,0,10750
4498,55,1,9213,54,1299,1910,0,10750
4499,15,1,12525,1,731,113,0,10750
4500,13,1,10083,13,222,119,0,10750
4501,56,1,10216,11,2320,1829,0,10750
4502,15,1,12600,0,737,116,0,10750
4503,22,1,9832,28,1353,207,0,10750
4504,12,1,9146,11,112,107,0,10750
4505,33,1,13475,54,133,674,3,10750
4506,18,1,10925,7406,147,231,0,10750
4507,13,1,9439,11,229,118,0,10750
4508,15,1,9869,10,731,119,0,10750
4509,26,1,15898,5,241,372,0,10750
4510,13,1,11689,21,222,122,0,10750
4511,51,1,8951,36,129,1890,0,10750
4512,43,1,11260,0,225,1040,0,10813
4513,18,1,9831,13,118,223,0,10813
4514,21,1,17821,47,737,219,0,10813
4515,51,1,11728,21,129,1835,0,10813
4516,35,1,10519,3,387,645,0,10813
4517,33,1,10609,41,134,652,0,10813
4518,54,1,12037,17,737,1922,0,10813
4519,20,1,9123,3,433,238,0,10813
4520,61,1,10105,13,120,2868,0,10813
4521,15,1,10715,4,792,117,0,10813
4522,51,1,12500,37,120,1692,1,10813
4523,36,1,10364,76,661,613,0,10813
4524,51,1,10839,49,131,1837,0,10813
4525,27,1,13773,3,416,363,0,10813
4526,34,1,8427,2385,205,587,0,10813
4527,14,1,13342,11,427,124,0,10813
4528,30,1,8893,20,2194,360,0,10813
4529,56,1,8612,17011,2280,1868,0,10813
4530,43,1,11319,1,229,1130,0,10813
4531,19,1,15361,14475,228,211,0,10813
4532,19,1,12204,14718,224,216,0,10813
4533,38,1,10931,9,2588,720,0,10813
4534,51,1,16955,70,132,1751,0,10813
4535,54,1,13963,8,676,1802,0,10813
4536,78,1,13409,64,4110,5585,0,10875
4537,28,1,8214,17,610,335,0,10875
4538,19,1,14447,27,237,220,0,10875
4539,29,1,12790,9,1255,355,1,10875
4540,26,1,11063,8139,223,369,0,10875
4541,51,1,10524,65,123,1715,1,10875
4542,27,1,14366,7,436,376,1,10875
4543,51,1,14029,51,134,1748,0,10875
4544,34,1,12462,5,228,637,0,10875
4545,21,1,11873,6974,728,204,0,10875
4546,77,1,13010,13,2370,5743,0,10875
4547,35,1,10133,7,376,650,0,10875
4548,15,1,12228,5,652,108,1,10875
4549,63,1,9066,1,398,3178,0,10875
4550,43,1,11894,8,224,1072,1,10875
4551,36,1,12048,6420,749,668,1,10875
